timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_144243 50 1 5 100000 263688301 6369 10000 3631 0 0 6369 39 2500 1 0 0 0 6369 0 10 0 0 0 105.024 44.008 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed263688301.log 4612497 q3-extractinstructions.txt 20150515_144456 0.5 554fe34577683917c0a31ffe
20150515_144248 50 1 5 100000 50746969 6336 10000 3664 0 0 6336 39 2500 1 0 0 0 6336 0 10 0 0 0 104.355 44.398 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed50746969.log 4585086 q3-extractinstructions.txt 20150515_144500 0.5 554fe34577683917c0a31fff
20150515_144314 50 1 5 100000 533657980 6332 10000 3668 0 0 6332 39 2500 1 0 0 0 6332 0 10 0 0 0 107.416 42.869 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed533657980.log 4586531 q3-extractinstructions.txt 20150515_144527 0.5 554fe34577683917c0a32000
20150515_141400 50 8 3 100000 420477893 0 10000 0 10000 2 0 39 2500 1 127407 110558 2 0 0 10 0 0 0 1574.983 465.461 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed420477893.log 83122448 q3-extractinstructions.txt 20150515_144842 0.5 554fe34577683917c0a31fc6
20150515_144505 50 2 5 100000 103765041 278 10000 1359 8509 0 278 39 2500 1 18270 18270 0 268 0 10 0 0 0 220.225 85.395 ../q3/./log/doc50cop2lif5_af2500s1tTOTAL_gf0i10d0m0_seed103765041.log 13367898 q3-extractinstructions.txt 20150515_145001 0.5 554fe34577683917c0a32002
20150515_144500 50 2 5 100000 919028296 215 10000 1369 8532 0 215 39 2500 1 18639 18639 0 209 0 10 0 0 0 225.011 85.784 ../q3/./log/doc50cop2lif5_af2500s1tTOTAL_gf0i10d0m0_seed919028296.log 13554200 q3-extractinstructions.txt 20150515_145002 0.5 554fe34577683917c0a32001
20150515_144510 50 2 5 100000 141246882 230 10000 1354 8547 0 230 39 2500 1 18583 18583 0 224 0 10 0 0 0 225.405 86.565 ../q3/./log/doc50cop2lif5_af2500s1tTOTAL_gf0i10d0m0_seed141246882.log 13518591 q3-extractinstructions.txt 20150515_145013 0.5 554fe34577683917c0a32003
20150515_144535 50 2 5 100000 681028781 235 10000 1328 8567 0 235 39 2500 1 18542 18542 0 227 0 10 0 0 0 224.894 86.94 ../q3/./log/doc50cop2lif5_af2500s1tTOTAL_gf0i10d0m0_seed681028781.log 13514313 q3-extractinstructions.txt 20150515_145037 0.5 554fe34577683917c0a32004
20150515_144853 50 2 5 100000 117661523 256 10000 1372 8505 0 256 39 2500 1 18443 18443 0 252 0 10 0 0 0 212.935 91.292 ../q3/./log/doc50cop2lif5_af2500s1tTOTAL_gf0i10d0m0_seed117661523.log 13459355 q3-extractinstructions.txt 20150515_145342 0.5 554fe34577683917c0a32005
20150515_145008 50 2 5 100000 105731136 268 10000 1315 8559 0 268 39 2500 1 18426 18426 0 263 0 10 0 0 0 206.781 90.824 ../q3/./log/doc50cop2lif5_af2500s1tTOTAL_gf0i10d0m0_seed105731136.log 13474055 q3-extractinstructions.txt 20150515_145454 0.5 554fe34577683917c0a32006
