timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20141230_093844 50 10 2 100000 967561224 0 10000 0 10000 0 0 99 1000 1 244517 219230 0 0 830.881 475.132 ../q2/d50a1000s1h1/logb0002/c10d50b0002s967561224.log 1217514 q2-extractinstructions-02.txt 20141231_131354 0.4
20141230_112127 50 1 5 100000 103765041 6294 10000 3706 0 0 6294 99 1000 1 0 0 0 6294 158.829 39.078 ../q2/d50a1000s1h1/logb0005/c01d50b0005s103765041.log 757573 q2-extractinstructions-02.txt 20141231_131356 0.4
20141230_112325 50 1 5 100000 105731136 6296 10000 3704 0 0 6296 99 1000 1 0 0 0 6296 84.639 38.36 ../q2/d50a1000s1h1/logb0005/c01d50b0005s105731136.log 757805 q2-extractinstructions-02.txt 20141231_131359 0.4
20141230_112227 50 1 5 100000 117661523 6352 10000 3648 0 0 6352 99 1000 1 0 0 0 6352 58.690 38.954 ../q2/d50a1000s1h1/logb0005/c01d50b0005s117661523.log 764450 q2-extractinstructions-02.txt 20141231_131401 0.4
20141230_112149 50 1 5 100000 141246882 6278 10000 3722 0 0 6278 99 1000 1 0 0 0 6278 95.578 38.876 ../q2/d50a1000s1h1/logb0005/c01d50b0005s141246882.log 755666 q2-extractinstructions-02.txt 20141231_131403 0.4
20141230_112420 50 1 5 100000 263688301 6336 10000 3664 0 0 6336 99 1000 1 0 0 0 6336 147.431 38.344 ../q2/d50a1000s1h1/logb0005/c01d50b0005s263688301.log 762526 q2-extractinstructions-02.txt 20141231_131405 0.4
20141230_112403 50 1 5 100000 420477893 6371 10000 3629 0 0 6371 99 1000 1 0 0 0 6371 47.394 38.189 ../q2/d50a1000s1h1/logb0005/c01d50b0005s420477893.log 766683 q2-extractinstructions-02.txt 20141231_131408 0.4
20141230_112453 50 1 5 100000 50746969 6324 10000 3676 0 0 6324 99 1000 1 0 0 0 6324 113.729 37.83 ../q2/d50a1000s1h1/logb0005/c01d50b0005s50746969.log 761103 q2-extractinstructions-02.txt 20141231_131410 0.4
20141230_112504 50 1 5 100000 533657980 6350 10000 3650 0 0 6350 99 1000 1 0 0 0 6350 104.095 38.516 ../q2/d50a1000s1h1/logb0005/c01d50b0005s533657980.log 764216 q2-extractinstructions-02.txt 20141231_131412 0.4
20141230_112235 50 1 5 100000 681028781 6267 10000 3733 0 0 6267 99 1000 1 0 0 0 6267 134.798 38.033 ../q2/d50a1000s1h1/logb0005/c01d50b0005s681028781.log 754350 q2-extractinstructions-02.txt 20141231_131415 0.4
20141230_112108 50 1 5 100000 919028296 6309 10000 3691 0 0 6309 99 1000 1 0 0 0 6309 134.768 38.453 ../q2/d50a1000s1h1/logb0005/c01d50b0005s919028296.log 759298 q2-extractinstructions-02.txt 20141231_131417 0.4
20141230_112340 50 1 5 100000 967561224 6312 10000 3688 0 0 6312 99 1000 1 0 0 0 6312 70.647 37.783 ../q2/d50a1000s1h1/logb0005/c01d50b0005s967561224.log 759671 q2-extractinstructions-02.txt 20141231_131419 0.4
20141230_112527 50 2 5 100000 103765041 89 10000 1366 8602 0 89 99 1000 1 19324 19324 0 86 81.688 57.642 ../q2/d50a1000s1h1/logb0005/c02d50b0005s103765041.log 1036352 q2-extractinstructions-02.txt 20141231_131422 0.4
20141230_112710 50 2 5 100000 105731136 105 10000 1365 8593 0 105 99 1000 1 19385 19385 0 104 126.851 58.172 ../q2/d50a1000s1h1/logb0005/c02d50b0005s105731136.log 1036478 q2-extractinstructions-02.txt 20141231_131425 0.4
