timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_210329 50 8 3 100000 263688301 0 10000 0 10000 1 0 99 1000 1 131480 124160 1 0 0 10 0 0 0 1460.144 895.275 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed263688301.log 86330060 q3-extractinstructions.txt 20150515_213800 0.5 554fe34477683917c0a31a9f
20150515_204956 50 8 3 100000 420477893 0 10000 0 10000 0 0 99 1000 1 131104 123687 0 0 0 10 0 0 0 1256.012 878.395 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed420477893.log 86046099 q3-extractinstructions.txt 20150515_212057 0.5 554fe34477683917c0a31a9e
20150515_211630 50 8 3 100000 533657980 0 10000 0 10000 0 0 99 1000 1 131265 123898 0 0 0 10 0 0 0 1332.537 886.475 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed533657980.log 86162670 q3-extractinstructions.txt 20150515_214900 0.5 554fe34477683917c0a31aa1
20150515_204523 50 8 3 100000 681028781 0 10000 0 10000 0 0 99 1000 1 130648 123310 0 0 0 10 0 0 0 1267.767 882.372 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed681028781.log 85766590 q3-extractinstructions.txt 20150515_211637 0.5 554fe34477683917c0a31a9a
20150515_203139 50 8 3 100000 919028296 0 10000 0 10000 0 0 99 1000 1 131363 123998 0 0 0 10 0 0 0 1277.110 868.489 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed919028296.log 86225442 q3-extractinstructions.txt 20150515_210314 0.5 554fe34477683917c0a31a97
20150515_204941 50 8 3 100000 967561224 0 10000 0 10000 0 0 99 1000 1 131371 124015 0 0 0 10 0 0 0 1253.222 875.602 ../q3/./log/doc50cop8lif3_af1000s1tTOTAL_gf0i10d0m0_seed967561224.log 86252345 q3-extractinstructions.txt 20150515_212041 0.5 554fe34477683917c0a31a9d
20150515_212324 50 1 5 100000 50746969 6336 10000 3664 0 0 6336 99 1000 1 0 0 0 6336 0 10 0 0 0 118.060 92.165 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed50746969.log 4647996 q3-extractinstructions.txt 20150515_212552 0.5 554fe34477683917c0a31ad7
20150515_211700 50 1 5 100000 103765041 6273 10000 3727 0 0 6273 99 1000 1 0 0 0 6273 0 10 0 0 0 125.635 93.148 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed103765041.log 4604162 q3-extractinstructions.txt 20150515_211935 0.5 554fe34477683917c0a31acf
20150515_212102 50 1 5 100000 105731136 6388 10000 3612 0 0 6388 99 1000 1 0 0 0 6388 0 10 0 0 0 118.674 91.355 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed105731136.log 4684046 q3-extractinstructions.txt 20150515_212332 0.5 554fe34477683917c0a31ad3
20150515_212047 50 1 5 100000 117661523 6274 10000 3726 0 0 6274 99 1000 1 0 0 0 6274 0 10 0 0 0 118.602 91.089 ../q3/./log/doc50cop1lif5_af1000s1tTOTAL_gf0i10d0m0_seed117661523.log 4596735 q3-extractinstructions.txt 20150515_212316 0.5 554fe34477683917c0a31ad2
