timestamp docsize copies lifem seed lost auditinterval auditrepairs auditlosses auditforensics ndocs nokay nmajority nminority walltime cputime logfilename
20140809_120712 50 1 200 263688301 244 0 0 0 0 10000 9756 0 0 1.497 0.312 ../Q0b/v4d50/logb0200/c01d50b0200s263688301.log
20140809_120707 50 1 200 420477893 249 0 0 0 0 10000 9751 0 0 1.506 0.296 ../Q0b/v4d50/logb0200/c01d50b0200s420477893.log
20140809_120717 50 1 200 50746969 249 0 0 0 0 10000 9751 0 0 1.503 0.296 ../Q0b/v4d50/logb0200/c01d50b0200s50746969.log
20140809_120724 50 1 200 533657980 279 0 0 0 0 10000 9721 0 0 1.525 0.327 ../Q0b/v4d50/logb0200/c01d50b0200s533657980.log
20140809_120641 50 1 200 681028781 239 0 0 0 0 10000 9761 0 0 1.500 0.297 ../Q0b/v4d50/logb0200/c01d50b0200s681028781.log
20140809_120622 50 1 200 919028296 244 0 0 0 0 10000 9756 0 0 1.539 0.312 ../Q0b/v4d50/logb0200/c01d50b0200s919028296.log
20140809_120702 50 1 200 967561224 235 0 0 0 0 10000 9765 0 0 1.501 0.312 ../Q0b/v4d50/logb0200/c01d50b0200s967561224.log
20140809_120743 50 2 200 103765041 5 0 0 0 0 10000 9528 467 0 2.395 0.609 ../Q0b/v4d50/logb0200/c02d50b0200s103765041.log
20140809_120814 50 2 200 105731136 2 0 0 0 0 10000 9515 483 0 2.381 0.609 ../Q0b/v4d50/logb0200/c02d50b0200s105731136.log
20140809_120804 50 2 200 117661523 6 0 0 0 0 10000 9501 493 0 2.363 0.608 ../Q0b/v4d50/logb0200/c02d50b0200s117661523.log
20140809_120755 50 2 200 141246882 4 0 0 0 0 10000 9535 461 0 2.350 0.609 ../Q0b/v4d50/logb0200/c02d50b0200s141246882.log
20140809_120832 50 2 200 263688301 4 0 0 0 0 10000 9540 456 0 2.437 0.624 ../Q0b/v4d50/logb0200/c02d50b0200s263688301.log
20140809_120827 50 2 200 420477893 4 0 0 0 0 10000 9509 487 0 2.394 0.608 ../Q0b/v4d50/logb0200/c02d50b0200s420477893.log
20140809_120841 50 2 200 50746969 5 0 0 0 0 10000 9501 494 0 2.396 0.608 ../Q0b/v4d50/logb0200/c02d50b0200s50746969.log
20140809_120851 50 2 200 533657980 2 0 0 0 0 10000 9486 512 0 2.373 0.608 ../Q0b/v4d50/logb0200/c02d50b0200s533657980.log
20140809_120759 50 2 200 681028781 3 0 0 0 0 10000 9525 472 0 2.392 0.593 ../Q0b/v4d50/logb0200/c02d50b0200s681028781.log
20140809_120734 50 2 200 919028296 4 0 0 0 0 10000 9535 461 0 2.346 0.593 ../Q0b/v4d50/logb0200/c02d50b0200s919028296.log
20140809_120822 50 2 200 967561224 4 0 0 0 0 10000 9546 450 0 2.368 0.608 ../Q0b/v4d50/logb0200/c02d50b0200s967561224.log
20140809_120902 50 3 200 103765041 0 0 0 0 0 10000 9322 665 13 3.249 0.936 ../Q0b/v4d50/logb0200/c03d50b0200s103765041.log
20140809_120929 50 3 200 105731136 0 0 0 0 0 10000 9279 708 13 3.324 0.952 ../Q0b/v4d50/logb0200/c03d50b0200s105731136.log
20140809_120924 50 3 200 117661523 0 0 0 0 0 10000 9258 725 17 3.243 0.889 ../Q0b/v4d50/logb0200/c03d50b0200s117661523.log
20140809_120914 50 3 200 141246882 0 0 0 0 0 10000 9314 670 16 3.218 0.904 ../Q0b/v4d50/logb0200/c03d50b0200s141246882.log
20140809_120951 50 3 200 263688301 0 0 0 0 0 10000 9325 656 19 3.263 0.92 ../Q0b/v4d50/logb0200/c03d50b0200s263688301.log
20140809_120946 50 3 200 420477893 0 0 0 0 0 10000 9259 725 16 3.282 0.936 ../Q0b/v4d50/logb0200/c03d50b0200s420477893.log
20140809_120956 50 3 200 50746969 1 0 0 0 0 10000 9256 729 14 3.262 0.92 ../Q0b/v4d50/logb0200/c03d50b0200s50746969.log
20140809_121003 50 3 200 533657980 0 0 0 0 0 10000 9243 740 17 3.288 0.936 ../Q0b/v4d50/logb0200/c03d50b0200s533657980.log
20140809_120919 50 3 200 681028781 0 0 0 0 0 10000 9284 701 15 3.251 0.921 ../Q0b/v4d50/logb0200/c03d50b0200s681028781.log
20140809_120857 50 3 200 919028296 0 0 0 0 0 10000 9298 680 22 3.260 0.92 ../Q0b/v4d50/logb0200/c03d50b0200s919028296.log
20140809_120939 50 3 200 967561224 0 0 0 0 0 10000 9298 694 8 3.262 0.92 ../Q0b/v4d50/logb0200/c03d50b0200s967561224.log
20140809_121018 50 4 200 103765041 0 0 0 0 0 10000 9077 922 1 4.171 1.233 ../Q0b/v4d50/logb0200/c04d50b0200s103765041.log
20140809_121042 50 4 200 105731136 0 0 0 0 0 10000 9063 937 0 4.159 1.233 ../Q0b/v4d50/logb0200/c04d50b0200s105731136.log
20140809_121035 50 4 200 117661523 0 0 0 0 0 10000 9036 963 1 4.168 1.264 ../Q0b/v4d50/logb0200/c04d50b0200s117661523.log
20140809_121024 50 4 200 141246882 0 0 0 0 0 10000 9087 912 1 4.205 1.232 ../Q0b/v4d50/logb0200/c04d50b0200s141246882.log
20140809_121101 50 4 200 263688301 0 0 0 0 0 10000 9077 922 1 4.146 1.232 ../Q0b/v4d50/logb0200/c04d50b0200s263688301.log
20140809_121054 50 4 200 420477893 0 0 0 0 0 10000 9029 971 0 4.152 1.248 ../Q0b/v4d50/logb0200/c04d50b0200s420477893.log
20140809_121108 50 4 200 50746969 0 0 0 0 0 10000 9039 961 0 4.151 1.217 ../Q0b/v4d50/logb0200/c04d50b0200s50746969.log
20140809_121115 50 4 200 533657980 0 0 0 0 0 10000 9008 992 0 4.170 1.263 ../Q0b/v4d50/logb0200/c04d50b0200s533657980.log
20140809_121030 50 4 200 681028781 0 0 0 0 0 10000 9057 943 0 4.147 1.233 ../Q0b/v4d50/logb0200/c04d50b0200s681028781.log
20140809_121010 50 4 200 919028296 0 0 0 0 0 10000 9079 919 2 4.151 1.232 ../Q0b/v4d50/logb0200/c04d50b0200s919028296.log
20140809_121047 50 4 200 967561224 0 0 0 0 0 10000 9082 917 1 4.155 1.201 ../Q0b/v4d50/logb0200/c04d50b0200s967561224.log
20140809_121126 50 5 200 103765041 0 0 0 0 0 10000 8828 1171 1 5.083 1.545 ../Q0b/v4d50/logb0200/c05d50b0200s103765041.log
20140809_121146 50 5 200 105731136 0 0 0 0 0 10000 8835 1163 2 5.077 1.56 ../Q0b/v4d50/logb0200/c05d50b0200s105731136.log
20140809_121141 50 5 200 117661523 0 0 0 0 0 10000 8819 1180 1 5.062 1.56 ../Q0b/v4d50/logb0200/c05d50b0200s117661523.log
20140809_121131 50 5 200 141246882 0 0 0 0 0 10000 8839 1160 1 5.081 1.575 ../Q0b/v4d50/logb0200/c05d50b0200s141246882.log
20140809_121202 50 5 200 263688301 0 0 0 0 0 10000 8832 1167 1 5.131 1.575 ../Q0b/v4d50/logb0200/c05d50b0200s263688301.log
20140809_121156 50 5 200 420477893 0 0 0 0 0 10000 8795 1205 0 5.146 1.607 ../Q0b/v4d50/logb0200/c05d50b0200s420477893.log
20140809_121207 50 5 200 50746969 0 0 0 0 0 10000 8847 1151 2 5.016 1.529 ../Q0b/v4d50/logb0200/c05d50b0200s50746969.log
20140809_121216 50 5 200 533657980 0 0 0 0 0 10000 8796 1200 4 5.047 1.576 ../Q0b/v4d50/logb0200/c05d50b0200s533657980.log
20140809_121136 50 5 200 681028781 0 0 0 0 0 10000 8844 1156 0 5.045 1.528 ../Q0b/v4d50/logb0200/c05d50b0200s681028781.log
20140809_121121 50 5 200 919028296 0 0 0 0 0 10000 8850 1150 0 5.037 1.529 ../Q0b/v4d50/logb0200/c05d50b0200s919028296.log
20140809_121151 50 5 200 967561224 0 0 0 0 0 10000 8871 1127 2 5.005 1.498 ../Q0b/v4d50/logb0200/c05d50b0200s967561224.log
20140809_121229 50 8 200 103765041 0 0 0 0 0 10000 8157 1843 0 7.766 2.543 ../Q0b/v4d50/logb0200/c08d50b0200s103765041.log
20140809_121251 50 8 200 105731136 0 0 0 0 0 10000 8221 1779 0 7.689 2.465 ../Q0b/v4d50/logb0200/c08d50b0200s105731136.log
20140809_121246 50 8 200 117661523 0 0 0 0 0 10000 8180 1820 0 7.728 2.527 ../Q0b/v4d50/logb0200/c08d50b0200s117661523.log
20140809_121233 50 8 200 141246882 0 0 0 0 0 10000 8207 1793 0 7.802 2.527 ../Q0b/v4d50/logb0200/c08d50b0200s141246882.log
20140809_121314 50 8 200 263688301 0 0 0 0 0 10000 8151 1849 0 7.792 2.574 ../Q0b/v4d50/logb0200/c08d50b0200s263688301.log
20140809_121306 50 8 200 420477893 0 0 0 0 0 10000 8180 1820 0 7.708 2.496 ../Q0b/v4d50/logb0200/c08d50b0200s420477893.log
20140809_121320 50 8 200 50746969 0 0 0 0 0 10000 8187 1813 0 7.808 2.511 ../Q0b/v4d50/logb0200/c08d50b0200s50746969.log
20140809_121325 50 8 200 533657980 0 0 0 0 0 10000 8181 1819 0 7.803 2.559 ../Q0b/v4d50/logb0200/c08d50b0200s533657980.log
20140809_121239 50 8 200 681028781 0 0 0 0 0 10000 8164 1836 0 7.769 2.527 ../Q0b/v4d50/logb0200/c08d50b0200s681028781.log
20140809_121223 50 8 200 919028296 0 0 0 0 0 10000 8187 1813 0 7.762 2.543 ../Q0b/v4d50/logb0200/c08d50b0200s919028296.log
20140809_121300 50 8 200 967561224 0 0 0 0 0 10000 8219 1781 0 7.770 2.543 ../Q0b/v4d50/logb0200/c08d50b0200s967561224.log
20140809_121339 50 10 200 103765041 0 0 0 0 0 10000 7780 2220 0 9.585 3.167 ../Q0b/v4d50/logb0200/c10d50b0200s103765041.log
20140809_121409 50 10 200 105731136 0 0 0 0 0 10000 7779 2221 0 9.616 3.213 ../Q0b/v4d50/logb0200/c10d50b0200s105731136.log
20140809_121402 50 10 200 117661523 0 0 0 0 0 10000 7774 2226 0 9.571 3.198 ../Q0b/v4d50/logb0200/c10d50b0200s117661523.log
20140809_121345 50 10 200 141246882 0 0 0 0 0 10000 7808 2192 0 9.586 3.151 ../Q0b/v4d50/logb0200/c10d50b0200s141246882.log
20140809_121430 50 10 200 263688301 0 0 0 0 0 10000 7767 2233 0 9.679 3.198 ../Q0b/v4d50/logb0200/c10d50b0200s263688301.log
20140809_121423 50 10 200 420477893 0 0 0 0 0 10000 7799 2201 0 9.656 3.198 ../Q0b/v4d50/logb0200/c10d50b0200s420477893.log
20140809_121435 50 10 200 50746969 0 0 0 0 0 10000 7803 2197 0 9.619 3.167 ../Q0b/v4d50/logb0200/c10d50b0200s50746969.log
20140809_121441 50 10 200 533657980 0 0 0 0 0 10000 7769 2231 0 9.730 3.292 ../Q0b/v4d50/logb0200/c10d50b0200s533657980.log
20140809_121354 50 10 200 681028781 0 0 0 0 0 10000 7763 2237 0 9.557 3.182 ../Q0b/v4d50/logb0200/c10d50b0200s681028781.log
20140809_121331 50 10 200 919028296 0 0 0 0 0 10000 7777 2223 0 9.650 3.089 ../Q0b/v4d50/logb0200/c10d50b0200s919028296.log
20140809_121416 50 10 200 967561224 0 0 0 0 0 10000 7861 2139 0 9.578 3.182 ../Q0b/v4d50/logb0200/c10d50b0200s967561224.log
20140809_121455 50 1 300 103765041 163 0 0 0 0 10000 9837 0 0 1.413 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s103765041.log
20140809_121523 50 1 300 105731136 161 0 0 0 0 10000 9839 0 0 1.415 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s105731136.log
20140809_121516 50 1 300 117661523 158 0 0 0 0 10000 9842 0 0 1.403 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s117661523.log
20140809_121502 50 1 300 141246882 143 0 0 0 0 10000 9857 0 0 1.414 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s141246882.log
20140809_121542 50 1 300 263688301 148 0 0 0 0 10000 9852 0 0 1.402 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s263688301.log
20140809_121536 50 1 300 420477893 167 0 0 0 0 10000 9833 0 0 1.415 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s420477893.log
20140809_121550 50 1 300 50746969 163 0 0 0 0 10000 9837 0 0 1.403 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s50746969.log
20140809_121557 50 1 300 533657980 179 0 0 0 0 10000 9821 0 0 1.412 0.202 ../Q0b/v4d50/logb0300/c01d50b0300s533657980.log
20140809_121509 50 1 300 681028781 154 0 0 0 0 10000 9846 0 0 1.406 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s681028781.log
20140809_121448 50 1 300 919028296 169 0 0 0 0 10000 9831 0 0 1.458 0.218 ../Q0b/v4d50/logb0300/c01d50b0300s919028296.log
20140809_121530 50 1 300 967561224 169 0 0 0 0 10000 9831 0 0 1.410 0.203 ../Q0b/v4d50/logb0300/c01d50b0300s967561224.log
20140809_121611 50 2 300 103765041 2 0 0 0 0 10000 9689 309 0 2.194 0.406 ../Q0b/v4d50/logb0300/c02d50b0300s103765041.log
20140809_121643 50 2 300 105731136 1 0 0 0 0 10000 9675 324 0 2.187 0.406 ../Q0b/v4d50/logb0300/c02d50b0300s105731136.log
20140809_121635 50 2 300 117661523 4 0 0 0 0 10000 9667 329 0 2.171 0.421 ../Q0b/v4d50/logb0300/c02d50b0300s117661523.log
20140809_121618 50 2 300 141246882 2 0 0 0 0 10000 9705 293 0 2.183 0.405 ../Q0b/v4d50/logb0300/c02d50b0300s141246882.log
20140809_121706 50 2 300 263688301 2 0 0 0 0 10000 9690 308 0 2.203 0.406 ../Q0b/v4d50/logb0300/c02d50b0300s263688301.log
20140809_121700 50 2 300 420477893 1 0 0 0 0 10000 9658 341 0 2.204 0.422 ../Q0b/v4d50/logb0300/c02d50b0300s420477893.log
20140809_121710 50 2 300 50746969 4 0 0 0 0 10000 9661 335 0 2.176 0.406 ../Q0b/v4d50/logb0300/c02d50b0300s50746969.log
20140809_121720 50 2 300 533657980 2 0 0 0 0 10000 9643 355 0 2.229 0.421 ../Q0b/v4d50/logb0300/c02d50b0300s533657980.log
20140809_121626 50 2 300 681028781 1 0 0 0 0 10000 9693 306 0 2.192 0.406 ../Q0b/v4d50/logb0300/c02d50b0300s681028781.log
20140809_121604 50 2 300 919028296 1 0 0 0 0 10000 9680 319 0 2.199 0.421 ../Q0b/v4d50/logb0300/c02d50b0300s919028296.log
20140809_121652 50 2 300 967561224 3 0 0 0 0 10000 9699 298 0 2.186 0.421 ../Q0b/v4d50/logb0300/c02d50b0300s967561224.log
20140809_121735 50 3 300 103765041 0 0 0 0 0 10000 9528 468 4 2.935 0.608 ../Q0b/v4d50/logb0300/c03d50b0300s103765041.log
20140809_121803 50 3 300 105731136 0 0 0 0 0 10000 9515 480 5 2.962 0.624 ../Q0b/v4d50/logb0300/c03d50b0300s105731136.log
20140809_121755 50 3 300 117661523 0 0 0 0 0 10000 9501 492 7 2.919 0.609 ../Q0b/v4d50/logb0300/c03d50b0300s117661523.log
20140809_121740 50 3 300 141246882 0 0 0 0 0 10000 9535 458 7 2.958 0.608 ../Q0b/v4d50/logb0300/c03d50b0300s141246882.log
20140809_121821 50 3 300 263688301 0 0 0 0 0 10000 9540 451 9 2.941 0.608 ../Q0b/v4d50/logb0300/c03d50b0300s263688301.log
20140809_121816 50 3 300 420477893 0 0 0 0 0 10000 9509 486 5 2.952 0.624 ../Q0b/v4d50/logb0300/c03d50b0300s420477893.log
20140809_121828 50 3 300 50746969 0 0 0 0 0 10000 9501 493 6 2.956 0.624 ../Q0b/v4d50/logb0300/c03d50b0300s50746969.log
20140809_121833 50 3 300 533657980 0 0 0 0 0 10000 9486 510 4 2.964 0.624 ../Q0b/v4d50/logb0300/c03d50b0300s533657980.log
20140809_121751 50 3 300 681028781 0 0 0 0 0 10000 9525 468 7 2.954 0.608 ../Q0b/v4d50/logb0300/c03d50b0300s681028781.log
20140809_121725 50 3 300 919028296 0 0 0 0 0 10000 9534 460 6 2.942 0.608 ../Q0b/v4d50/logb0300/c03d50b0300s919028296.log
20140809_121808 50 3 300 967561224 0 0 0 0 0 10000 9546 450 4 2.933 0.608 ../Q0b/v4d50/logb0300/c03d50b0300s967561224.log
20140809_121846 50 4 300 103765041 0 0 0 0 0 10000 9388 612 0 3.708 0.796 ../Q0b/v4d50/logb0300/c04d50b0300s103765041.log
20140809_121916 50 4 300 105731136 0 0 0 0 0 10000 9360 640 0 3.723 0.843 ../Q0b/v4d50/logb0300/c04d50b0300s105731136.log
20140809_121908 50 4 300 117661523 0 0 0 0 0 10000 9336 663 1 3.745 0.827 ../Q0b/v4d50/logb0300/c04d50b0300s117661523.log
20140809_121856 50 4 300 141246882 0 0 0 0 0 10000 9391 609 0 3.704 0.827 ../Q0b/v4d50/logb0300/c04d50b0300s141246882.log
20140809_121944 50 4 300 263688301 0 0 0 0 0 10000 9400 600 0 3.746 0.827 ../Q0b/v4d50/logb0300/c04d50b0300s263688301.log
20140809_121935 50 4 300 420477893 0 0 0 0 0 10000 9335 665 0 3.714 0.811 ../Q0b/v4d50/logb0300/c04d50b0300s420477893.log
20140809_121949 50 4 300 50746969 0 0 0 0 0 10000 9335 665 0 3.743 0.811 ../Q0b/v4d50/logb0300/c04d50b0300s50746969.log
20140809_121957 50 4 300 533657980 0 0 0 0 0 10000 9335 665 0 3.817 0.858 ../Q0b/v4d50/logb0300/c04d50b0300s533657980.log
20140809_121901 50 4 300 681028781 0 0 0 0 0 10000 9360 640 0 3.733 0.811 ../Q0b/v4d50/logb0300/c04d50b0300s681028781.log
20140809_121839 50 4 300 919028296 0 0 0 0 0 10000 9377 623 0 3.732 0.811 ../Q0b/v4d50/logb0300/c04d50b0300s919028296.log
20140809_121925 50 4 300 967561224 0 0 0 0 0 10000 9384 616 0 3.737 0.827 ../Q0b/v4d50/logb0300/c04d50b0300s967561224.log
20140809_122015 50 5 300 103765041 0 0 0 0 0 10000 9240 760 0 4.503 1.029 ../Q0b/v4d50/logb0300/c05d50b0300s103765041.log
20140809_122040 50 5 300 105731136 0 0 0 0 0 10000 9218 781 1 4.511 1.045 ../Q0b/v4d50/logb0300/c05d50b0300s105731136.log
20140809_122035 50 5 300 117661523 0 0 0 0 0 10000 9199 800 1 4.535 1.029 ../Q0b/v4d50/logb0300/c05d50b0300s117661523.log
20140809_122019 50 5 300 141246882 0 0 0 0 0 10000 9234 766 0 4.478 1.045 ../Q0b/v4d50/logb0300/c05d50b0300s141246882.log
20140809_122100 50 5 300 263688301 0 0 0 0 0 10000 9244 756 0 4.601 1.046 ../Q0b/v4d50/logb0300/c05d50b0300s263688301.log
20140809_122054 50 5 300 420477893 0 0 0 0 0 10000 9184 816 0 4.544 1.045 ../Q0b/v4d50/logb0300/c05d50b0300s420477893.log
20140809_122106 50 5 300 50746969 0 0 0 0 0 10000 9177 822 1 4.595 1.061 ../Q0b/v4d50/logb0300/c05d50b0300s50746969.log
20140809_122112 50 5 300 533657980 0 0 0 0 0 10000 9171 828 1 4.629 1.061 ../Q0b/v4d50/logb0300/c05d50b0300s533657980.log
20140809_122025 50 5 300 681028781 0 0 0 0 0 10000 9202 798 0 4.543 1.045 ../Q0b/v4d50/logb0300/c05d50b0300s681028781.log
20140809_122005 50 5 300 919028296 0 0 0 0 0 10000 9220 780 0 4.525 1.029 ../Q0b/v4d50/logb0300/c05d50b0300s919028296.log
20140809_122047 50 5 300 967561224 0 0 0 0 0 10000 9234 765 1 4.533 1.03 ../Q0b/v4d50/logb0300/c05d50b0300s967561224.log
20140809_122126 50 8 300 103765041 0 0 0 0 0 10000 8748 1252 0 6.948 1.7 ../Q0b/v4d50/logb0300/c08d50b0300s103765041.log
20140809_122201 50 8 300 105731136 0 0 0 0 0 10000 8762 1238 0 7.017 1.732 ../Q0b/v4d50/logb0300/c08d50b0300s105731136.log
20140809_122151 50 8 300 117661523 0 0 0 0 0 10000 8750 1250 0 6.881 1.7 ../Q0b/v4d50/logb0300/c08d50b0300s117661523.log
20140809_122131 50 8 300 141246882 0 0 0 0 0 10000 8763 1237 0 6.924 1.654 ../Q0b/v4d50/logb0300/c08d50b0300s141246882.log
20140809_122228 50 8 300 263688301 0 0 0 0 0 10000 8764 1236 0 6.997 1.701 ../Q0b/v4d50/logb0300/c08d50b0300s263688301.log
20140809_122221 50 8 300 420477893 0 0 0 0 0 10000 8727 1273 0 6.959 1.7 ../Q0b/v4d50/logb0300/c08d50b0300s420477893.log
20140809_122233 50 8 300 50746969 0 0 0 0 0 10000 8762 1238 0 6.963 1.685 ../Q0b/v4d50/logb0300/c08d50b0300s50746969.log
20140809_122238 50 8 300 533657980 0 0 0 0 0 10000 8714 1286 0 6.929 1.7 ../Q0b/v4d50/logb0300/c08d50b0300s533657980.log
20140809_122141 50 8 300 681028781 0 0 0 0 0 10000 8767 1233 0 6.947 1.684 ../Q0b/v4d50/logb0300/c08d50b0300s681028781.log
20140809_122117 50 8 300 919028296 0 0 0 0 0 10000 8766 1234 0 6.893 1.669 ../Q0b/v4d50/logb0300/c08d50b0300s919028296.log
20140809_122211 50 8 300 967561224 0 0 0 0 0 10000 8809 1191 0 6.820 1.638 ../Q0b/v4d50/logb0300/c08d50b0300s967561224.log
20140809_122251 50 10 300 103765041 0 0 0 0 0 10000 8448 1552 0 8.592 2.137 ../Q0b/v4d50/logb0300/c10d50b0300s103765041.log
20140809_122318 50 10 300 105731136 0 0 0 0 0 10000 8467 1533 0 8.626 2.121 ../Q0b/v4d50/logb0300/c10d50b0300s105731136.log
20140809_122313 50 10 300 117661523 0 0 0 0 0 10000 8458 1542 0 8.556 2.138 ../Q0b/v4d50/logb0300/c10d50b0300s117661523.log
20140809_122259 50 10 300 141246882 0 0 0 0 0 10000 8476 1524 0 8.648 2.168 ../Q0b/v4d50/logb0300/c10d50b0300s141246882.log
20140809_122335 50 10 300 263688301 0 0 0 0 0 10000 8450 1550 0 8.572 2.121 ../Q0b/v4d50/logb0300/c10d50b0300s263688301.log
20140809_122328 50 10 300 420477893 0 0 0 0 0 10000 8448 1552 0 8.600 2.121 ../Q0b/v4d50/logb0300/c10d50b0300s420477893.log
20140809_122340 50 10 300 50746969 0 0 0 0 0 10000 8474 1526 0 8.641 2.106 ../Q0b/v4d50/logb0300/c10d50b0300s50746969.log
20140809_122345 50 10 300 533657980 0 0 0 0 0 10000 8440 1560 0 8.623 2.153 ../Q0b/v4d50/logb0300/c10d50b0300s533657980.log
20140809_122306 50 10 300 681028781 0 0 0 0 0 10000 8454 1546 0 8.654 2.153 ../Q0b/v4d50/logb0300/c10d50b0300s681028781.log
20140809_122246 50 10 300 919028296 0 0 0 0 0 10000 8487 1513 0 8.553 2.106 ../Q0b/v4d50/logb0300/c10d50b0300s919028296.log
20140809_122323 50 10 300 967561224 0 0 0 0 0 10000 8510 1490 0 8.629 2.106 ../Q0b/v4d50/logb0300/c10d50b0300s967561224.log
20140809_122400 50 1 500 103765041 99 0 0 0 0 10000 9901 0 0 1.329 0.125 ../Q0b/v4d50/logb0500/c01d50b0500s103765041.log
20140809_122426 50 1 500 105731136 89 0 0 0 0 10000 9911 0 0 1.325 0.109 ../Q0b/v4d50/logb0500/c01d50b0500s105731136.log
20140809_122419 50 1 500 117661523 109 0 0 0 0 10000 9891 0 0 1.318 0.125 ../Q0b/v4d50/logb0500/c01d50b0500s117661523.log
20140809_122407 50 1 500 141246882 83 0 0 0 0 10000 9917 0 0 1.334 0.125 ../Q0b/v4d50/logb0500/c01d50b0500s141246882.log
20140809_122447 50 1 500 263688301 84 0 0 0 0 10000 9916 0 0 1.322 0.125 ../Q0b/v4d50/logb0500/c01d50b0500s263688301.log
20140809_122440 50 1 500 420477893 96 0 0 0 0 10000 9904 0 0 1.325 0.124 ../Q0b/v4d50/logb0500/c01d50b0500s420477893.log
20140809_122452 50 1 500 50746969 98 0 0 0 0 10000 9902 0 0 1.331 0.125 ../Q0b/v4d50/logb0500/c01d50b0500s50746969.log
20140809_122459 50 1 500 533657980 109 0 0 0 0 10000 9891 0 0 1.334 0.125 ../Q0b/v4d50/logb0500/c01d50b0500s533657980.log
20140809_122414 50 1 500 681028781 101 0 0 0 0 10000 9899 0 0 1.336 0.124 ../Q0b/v4d50/logb0500/c01d50b0500s681028781.log
20140809_122353 50 1 500 919028296 102 0 0 0 0 10000 9898 0 0 1.345 0.109 ../Q0b/v4d50/logb0500/c01d50b0500s919028296.log
20140809_122433 50 1 500 967561224 96 0 0 0 0 10000 9904 0 0 1.323 0.109 ../Q0b/v4d50/logb0500/c01d50b0500s967561224.log
20140809_122513 50 2 500 103765041 1 0 0 0 0 10000 9803 196 0 2.028 0.249 ../Q0b/v4d50/logb0500/c02d50b0500s103765041.log
20140809_122536 50 2 500 105731136 0 0 0 0 0 10000 9805 195 0 2.051 0.25 ../Q0b/v4d50/logb0500/c02d50b0500s105731136.log
20140809_122531 50 2 500 117661523 4 0 0 0 0 10000 9805 191 0 2.102 0.25 ../Q0b/v4d50/logb0500/c02d50b0500s117661523.log
20140809_122521 50 2 500 141246882 1 0 0 0 0 10000 9824 175 0 2.026 0.234 ../Q0b/v4d50/logb0500/c02d50b0500s141246882.log
20140809_122555 50 2 500 263688301 1 0 0 0 0 10000 9810 189 0 2.045 0.249 ../Q0b/v4d50/logb0500/c02d50b0500s263688301.log
20140809_122548 50 2 500 420477893 1 0 0 0 0 10000 9801 198 0 2.037 0.25 ../Q0b/v4d50/logb0500/c02d50b0500s420477893.log
20140809_122602 50 2 500 50746969 2 0 0 0 0 10000 9806 192 0 2.040 0.249 ../Q0b/v4d50/logb0500/c02d50b0500s50746969.log
20140809_122609 50 2 500 533657980 0 0 0 0 0 10000 9780 220 0 2.057 0.265 ../Q0b/v4d50/logb0500/c02d50b0500s533657980.log
20140809_122525 50 2 500 681028781 0 0 0 0 0 10000 9810 190 0 2.028 0.249 ../Q0b/v4d50/logb0500/c02d50b0500s681028781.log
20140809_122505 50 2 500 919028296 1 0 0 0 0 10000 9797 202 0 2.037 0.249 ../Q0b/v4d50/logb0500/c02d50b0500s919028296.log
20140809_122541 50 2 500 967561224 2 0 0 0 0 10000 9807 191 0 2.056 0.249 ../Q0b/v4d50/logb0500/c02d50b0500s967561224.log
20140809_122622 50 3 500 103765041 0 0 0 0 0 10000 9716 283 1 2.740 0.374 ../Q0b/v4d50/logb0500/c03d50b0500s103765041.log
20140809_122650 50 3 500 105731136 0 0 0 0 0 10000 9706 293 1 2.735 0.375 ../Q0b/v4d50/logb0500/c03d50b0500s105731136.log
20140809_122643 50 3 500 117661523 0 0 0 0 0 10000 9703 293 4 2.750 0.374 ../Q0b/v4d50/logb0500/c03d50b0500s117661523.log
20140809_122629 50 3 500 141246882 0 0 0 0 0 10000 9737 262 1 2.721 0.359 ../Q0b/v4d50/logb0500/c03d50b0500s141246882.log
20140809_122712 50 3 500 263688301 0 0 0 0 0 10000 9714 282 4 2.743 0.374 ../Q0b/v4d50/logb0500/c03d50b0500s263688301.log
20140809_122704 50 3 500 420477893 0 0 0 0 0 10000 9695 303 2 2.751 0.374 ../Q0b/v4d50/logb0500/c03d50b0500s420477893.log
20140809_122719 50 3 500 50746969 0 0 0 0 0 10000 9688 308 4 2.728 0.359 ../Q0b/v4d50/logb0500/c03d50b0500s50746969.log
20140809_122724 50 3 500 533657980 0 0 0 0 0 10000 9672 326 2 2.739 0.375 ../Q0b/v4d50/logb0500/c03d50b0500s533657980.log
20140809_122636 50 3 500 681028781 0 0 0 0 0 10000 9717 281 2 2.732 0.374 ../Q0b/v4d50/logb0500/c03d50b0500s681028781.log
20140809_122616 50 3 500 919028296 0 0 0 0 0 10000 9711 286 3 2.735 0.375 ../Q0b/v4d50/logb0500/c03d50b0500s919028296.log
